geoid,crash_coun,Area_km2,MedHHInc,Whites,Black,Asian,Ethics_div,Population,Building_d,Felony_den,Homeless_d,commerci_1,open_space,intersecti,parking_me,VMI,avg_speed_,mean_eleva,mean_slope,SVI_vegeta,Gini_Simps,SVI_Obstac,SVI_Walkab,SVI_Furnit,SVI_Enclos,TransitSto,crash_den,geometry,crash_den_actual,crash_den_predicted,crash_den_predicted_Sci1,crash_den_predicted_Sci2,crash_den_predicted_Sci3,"SCI1 10__ 5% __, __ 11%__ __","sci2 60__ 5% __, __ 28%__ __","sci3 47__ 5% __, __ 19%__ __",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60750168022,1,0.069189895,,57.16573259,17.53402722,14.09127302,0.620375884,18051.76891,0.356795736,578.1191002,650.3839878,3368.338517,74.85196705,636.2417199,1085.353522,0.420369422,16.81109571,52.2635994,5.302153587,0.10647,0.24822687,0.004803,0.056694012,0.0065208,0.267675716,74.8523887,14.45297756,"POLYGON ((-122.430825 37.773973, -122.429178 37.774181, -122.427546 37.774388, -122.425888 37.774599, -122.425794 37.774132, -122.4257 37.773666, -122.425606 37.7732, -122.425512 37.772734, -122.427158 37.772525, -122.428802 37.772316, -122.428857 37.77259, -122.42889 37.772754, -122.42899 37.773248, -122.430629 37.773039, -122.430825 37.773973))",,,,,,#DIV/0!,#DIV/0!,#DIV/0!,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60750155002,1,0.092041965,,19.17443409,9.853528628,12.91611185,0.775069548,8159.321693,0.40551743,597.5535195,173.8337511,10297.00559,0,534.544006,3629.272462,0.429842186,16.62164985,53.04033279,4.349548817,0.059665,0.445890574,0.004559,0.044923782,0.0049335,0.330447794,112.5362141,10.86460942,"POLYGON ((-122.443183 37.784827, -122.441537 37.785036, -122.43992 37.785242, -122.439873 37.785248, -122.439835 37.785253, -122.439752 37.785263, -122.438206 37.785459, -122.43802 37.784531, -122.437863 37.783791, -122.438011 37.783772, -122.438255 37.783715, -122.438528 37.783597, -122.438901 37.78345, -122.439303 37.783395, -122.439439 37.783385, -122.439549 37.783377, -122.441158 37.783164, -122.44281 37.782971, -122.442989 37.783897, -122.443183 37.784827))",,,,,,#DIV/0!,#DIV/0!,#DIV/0!,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60750133004,1,0.160968474,,77.55319149,0,17.9787234,0.366226799,5839.652797,0.338439207,55.91156934,12.42479319,2123.479189,0,450.4349794,289.5653439,0.410951357,15,86.1355896,5.460486889,0.116912,0.16783699,0.003598,0.05034597,0.0017116,0.188491701,0,6.212396596,"POLYGON ((-122.459476 37.789711, -122.459029 37.789716, -122.45748 37.790026, -122.455836 37.790355, -122.454229 37.790676, -122.45274 37.790974, -122.45262 37.79088, -122.45248 37.790189, -122.452302 37.789308, -122.452126 37.788437, -122.451946 37.787552, -122.453593 37.787344, -122.455236 37.787137, -122.455419 37.788018, -122.455595 37.788888, -122.457234 37.78868, -122.459388 37.788405, -122.459453 37.789301, -122.459476 37.789711))",,,,,,#DIV/0!,#DIV/0!,#DIV/0!,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60750156001,1,0.073513711,,30.37974684,0.759493671,60,0.547643006,5373.147302,0.378226287,312.8668049,40.80871369,2289.596535,0,669.2666796,810.1649279,0.432996737,19.9037849,83.30272675,6.204144001,0.060116,0.245562172,0.00131,0.049886794,0.002684,0.185705857,0,13.60290463,"POLYGON ((-122.456304 37.781449, -122.456059 37.78146, -122.455843 37.781472, -122.45553 37.781509, -122.45529 37.781529, -122.454186 37.781651, -122.454148 37.781529, -122.454116 37.781435, -122.453877 37.780239, -122.453855 37.780126, -122.453841 37.779888, -122.453782 37.779602, -122.453669 37.779055, -122.45345 37.777978, -122.453385 37.777827, -122.454331 37.777713, -122.455217 37.777599, -122.455213 37.777704, -122.455442 37.778828, -122.455574 37.779477, -122.455684 37.779726, -122.455843 37.779941, -122.455983 37.780096, -122.456079 37.78027, -122.456282 37.78132, -122.456304 37.781449))",,,,,,#DIV/0!,#DIV/0!,#DIV/0!,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60750125022,1,0.015400568,,40.79348932,9.76602238,28.99287894,0.706333198,63828.816,0.57484608,64.93267141,1688.249457,11265.65327,0,0,7566.483537,0.443447206,20,28.28960037,6.389965057,0.055263,0.000163251,0.002961,0.03180749,0.0040546,0.48476922,168.1450258,64.93267002,"POLYGON ((-122.41443 37.784657, -122.414303 37.784664, -122.41394 37.78471, -122.413748 37.784734, -122.413367 37.784783, -122.412904 37.784842, -122.412782 37.784866, -122.4127 37.78446, -122.412595 37.783933, -122.413168 37.78386, -122.414242 37.783724, -122.414345 37.784239, -122.41443 37.784657))",,,,,,#DIV/0!,#DIV/0!,#DIV/0!,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60750123012,1,0.015187014,,32.23684211,1.644736842,30.26315789,0.707591218,40034.20286,0.469631013,6255.344198,1382.760296,10912.54733,0,1193.559864,6649.833531,0.436204698,18.92169852,44.95691681,13.84059048,0.024145,0,0.005957,0.033135433,0.002849,0.647387377,170.5095126,65.84572846,"POLYGON ((-122.41297 37.78579, -122.412148 37.785893, -122.411326 37.785996, -122.41114 37.785075, -122.41184 37.784985, -122.412214 37.784938, -122.412782 37.784866, -122.412872 37.785308, -122.412881 37.785354, -122.41297 37.78579))",,,,,,#DIV/0!,#DIV/0!,#DIV/0!,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60750327002,1,0.117278199,,38.46863469,0.36900369,45.66420664,0.643480821,9242.979612,0.384714936,59.68713771,51.16040375,2517.078395,0,176.6370803,0,0.436902171,16.9836339,62.87855911,3.560698748,0.010612,0.185474705,0.00101,0.055320754,0.003971,0.251608301,88.31903768,8.526733941,"POLYGON ((-122.493199 37.762853, -122.492127 37.762901, -122.491054 37.762948, -122.489984 37.762995, -122.48891 37.763043, -122.487839 37.76309, -122.48677 37.763137, -122.48664 37.761276, -122.487708 37.761229, -122.488779 37.761181, -122.489853 37.761134, -122.490923 37.761087, -122.491997 37.76104, -122.493068 37.760992, -122.493199 37.762853))",,,,,,#DIV/0!,#DIV/0!,#DIV/0!,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
